Date,NC LONG,NC SHORT,NC SPREAD,C LONG,C SHORT,TOT LONG,TOT SHORT,NR LONG,NR SHORT
2023-11-14,69502,69187,6634,158039,160071,234175,235892,39612,37895
2023-11-21,74326,69282,5435,162755,174040,242516,248757,41796,35555
2023-11-28,78702,71424,5782,166329,177231,250813,254437,42502,38878
2023-12-05,75200,66798,5782,155418,168998,236400,241578,41346,36168
2023-12-12,71616,63512,9081,212001,222818,292698,295411,44538,41825
2023-12-19,71467,49283,3498,162660,188428,237625,241209,39029,35445
2023-12-26,79760,51769,2491,155494,189102,237745,243362,40310,34693
2024-01-02,80348,41281,3933,148310,195649,232591,240863,40241,31969
2024-01-09,83021,46245,2080,150591,193192,235692,241517,42040,36215
2024-01-16,83692,47121,1612,149969,188702,235273,237435,38187,36025
2024-01-23,88544,55502,3242,157605,195758,249391,254502,40001,34890
2024-01-30,94317,55066,2263,156086,203979,252666,261308,41844,33202
2024-02-06,93744,60856,2628,149499,187938,245871,251422,39191,33640
2024-02-13,97292,65216,2509,155161,192374,254962,260099,40984,35847
2024-02-20,92445,66884,3629,148596,181028,244670,251541,42460,35589
2024-02-27,90667,80421,4579,153361,171063,248607,256063,39468,32012
2024-03-05,82245,81610,4112,161131,171282,247488,257004,41559,32043
2024-03-12,87501,86106,10856,188656,197300,287013,294262,44899,37650
2024-03-19,68217,57057,3726,138897,156423,210840,217206,39354,32988
2024-03-26,64109,71225,2923,147517,148604,214549,222752,39925,31722
2024-04-02,65399,70594,3678,149038,150608,218115,224880,41324,34559
2024-04-09,65942,58399,4683,147110,161613,217735,224695,42695,35735
2024-04-16,66139,57610,5521,141080,158974,212740,222105,42958,33593
2024-04-23,63431,57306,7291,141714,160192,212436,224789,43786,31433
2024-04-30,60312,57540,8779,139475,154032,208566,220351,44588,32803
2024-05-07,65234,60829,4915,124251,134884,194400,200628,40762,34534
2024-05-14,68869,65699,5143,133543,144611,207555,215453,41056,33158
2024-05-21,68460,63742,4765,132144,149031,205369,217538,44385,32216
2024-05-28,68402,72128,3594,138387,145070,210383,220792,43934,33525
2024-06-04,60252,58255,3750,139142,152169,203144,214174,43392,32362
2024-06-11,60795,68827,5489,149687,149999,215971,224315,42031,33687
2024-06-18,65102,68927,25151,199630,203802,289883,297880,44152,36155
2024-06-25,67869,60474,7628,129886,148146,205383,216248,41034,30169
2024-07-02,70185,59409,6295,139255,160437,215735,226141,43041,32635
2024-07-09,66337,61120,7268,148257,163976,221862,232364,42436,31934
2024-07-16,64830,59148,8202,141026,159526,214058,226876,42513,29695
2024-07-23,51812,52425,6069,139877,157057,197758,215551,46155,28362
2024-07-30,48377,45955,6889,149180,175428,204446,228272,52146,28320
2024-08-06,50888,38277,5571,149544,181045,206003,224893,43363,24473
2024-08-13,49051,40567,5653,148524,169745,203228,215965,40833,28096
2024-08-20,55674,44293,6779,142783,164988,205236,216060,38994,28170
2024-08-27,65461,44021,7388,130557,166757,203406,218166,41117,26357
2024-09-03,67895,41907,7546,133799,174617,209240,224070,44849,30019
2024-09-10,69833,44207,11308,137787,175629,218928,231144,40496,28280
2024-09-17,68287,49054,9009,148042,180970,225338,239033,42112,28417
2024-09-24,52615,36576,2414,133114,162537,188143,201527,39603,26219
2024-10-01,56497,40418,5716,133138,160144,195351,206278,38757,27830
2024-10-08,57058,43763,11761,141994,166748,210813,222272,39326,27867
2024-10-15,48843,47439,4587,148315,160724,201745,212750,39446,28441
2024-10-22,48989,46329,8702,149502,162624,207193,217655,38704,28242
2024-10-29,57891,52769,6892,152916,169154,217699,228815,39683,28567
2024-11-05,62784,46692,6878,144580,172238,214242,225808,38511,26945
2024-11-12,71007,54627,8704,156585,186948,236296,250279,40901,26918
2024-11-19,66681,46878,10431,158513,190675,235625,247984,39446,27087
2024-11-26,74155,54696,6160,157686,188101,238001,248957,37657,26701
2024-12-03,89355,59664,3705,160837,201802,253897,265171,39675,28401
2024-12-10,91735,56162,5368,152035,201899,249138,263429,42649,28358
2024-12-17,94151,58069,10312,177346,224520,281809,292901,42919,31827
2024-12-24,78280,51048,1661,125320,166785,205261,219494,40753,26520
2024-12-31,73369,49461,2258,134077,177818,209704,229537,42767,22934
2025-01-07,70775,52005,3096,126637,160379,200508,215480,40657,25685
2025-01-14,62849,52315,4531,146458,170508,213838,227354,40041,26525
2025-01-21,71503,53014,3688,135402,172056,210593,228758,43768,25603
2025-01-28,85687,54996,4701,136285,179043,226673,238740,41209,29142
2025-02-04,75804,56826,3757,140048,170859,219609,231442,39452,27619
2025-02-11,73511,60075,4255,147448,170308,225214,234638,38295,28871
2025-02-18,87917,78089,4733,158263,175022,250913,257844,38847,31916
2025-02-25,83882,58105,5137,151632,193948,240651,257190,45463,28924
2025-03-04,82749,60983,4979,155447,195669,243175,261631,44972,26516
2025-03-11,82585,59856,8093,162183,208905,252861,276854,50223,26230
2025-03-18,76491,53495,23433,152857,194316,252781,271244,48736,30273
