Date,NC LONG,NC SHORT,NC SPREAD,C LONG,C SHORT,TOT LONG,TOT SHORT,NR LONG,NR SHORT
2023-11-14,52797,80527,7207,130004,94565,190008,182299,26403,34112
2023-11-21,43300,69398,9314,129406,98198,182020,176910,26637,31747
2023-11-28,61296,69191,11756,118253,108189,191305,189136,26067,28236
2023-12-05,66359,54694,14781,109112,121095,190252,190570,28621,28303
2023-12-12,72011,50430,11408,115620,135721,199039,197559,44638,46118
2023-12-19,68810,48884,7832,71626,99066,148268,155782,29730,22216
2023-12-26,58750,44658,8062,76501,98403,143313,151123,31825,24015
2024-01-02,61794,46589,8100,78751,96001,148645,150690,29125,27080
2024-01-09,60684,39950,8002,75972,98847,144658,146799,27973,25832
2024-01-16,66230,35299,9482,74438,105418,150150,150199,29608,29559
2024-01-23,72599,41162,10496,73087,107426,156182,159084,29498,26596
2024-01-30,77499,43346,12594,72532,109912,162625,165852,29604,26377
2024-02-06,83936,49461,10220,80560,109432,174716,169113,24530,30133
2024-02-13,90545,40073,11109,72289,119172,173943,170354,25127,28716
2024-02-20,87602,41290,8758,72901,121907,169261,171955,30014,27320
2024-02-27,91970,45612,12048,75762,127352,179780,185012,31048,25816
2024-03-05,102279,43894,15196,71655,135778,189130,194868,32596,26858
2024-03-12,123285,52834,19956,104338,183258,247579,256048,30123,21654
2024-03-19,102605,49405,6153,57898,115515,166656,171073,30742,26325
2024-03-26,91261,56091,4463,78159,115244,173883,175798,29226,27311
2024-04-02,98352,54938,5572,90146,129546,194070,190056,25106,29120
2024-04-09,80000,51748,7276,96196,123251,183472,182275,27814,29011
2024-04-16,71800,63181,5942,129957,126985,207699,196108,21721,33312
2024-04-23,48459,74692,8911,162986,122133,220356,205736,22465,37085
2024-04-30,43668,72658,8361,162366,118806,214395,199825,21215,35785
2024-05-07,51777,73590,8673,141835,108865,202285,191128,21445,32602
2024-05-14,48674,68749,10782,137917,111122,197373,190653,25869,32589
2024-05-21,68538,67485,15192,111397,111417,195127,194094,28849,29882
2024-05-28,93041,67639,23967,118109,150282,235117,241888,33632,26861
2024-06-04,102118,58908,18881,112717,161495,233716,239284,34034,28466
2024-06-11,110300,58179,14106,118817,175251,243223,247536,32264,27951
2024-06-18,105920,58299,7348,64996,113756,178264,179403,29039,27900
2024-06-25,102547,58499,7444,69497,114523,179488,180466,28209,27231
2024-07-02,106753,44712,8161,52797,117856,167711,170729,30408,27390
2024-07-09,135316,50626,7944,46249,140835,189509,199405,34670,24774
2024-07-16,183287,50385,6466,50803,199921,240556,256772,40067,23851
2024-07-23,188489,46306,6238,57005,211274,251732,263818,37509,25423
2024-07-30,165635,54164,6586,59012,182171,231233,242921,37321,25633
2024-08-06,126080,51681,6156,58800,139880,191036,197717,33006,26325
2024-08-13,102603,54791,9374,57134,115474,169111,179639,36458,25930
2024-08-20,125634,58123,12891,55248,135203,193773,206217,37610,25166
2024-08-27,152163,62232,15440,65042,170287,232645,247959,41570,26256
2024-09-03,160773,52695,15098,69973,190928,245844,258721,39617,26740
2024-09-10,142072,51784,18074,69944,177222,230090,247080,42246,25256
2024-09-17,124822,61843,2248,47645,127396,174715,191487,37880,21108
2024-09-24,155325,68333,3007,52374,156757,210706,228097,40935,23544
2024-10-01,161469,67704,2907,51360,162795,215736,233406,41576,23906
2024-10-08,157666,64531,5747,54329,162337,217742,232615,38166,23293
2024-10-15,151923,66121,5535,54936,154384,212394,226040,37756,24110
2024-10-22,140603,66027,6716,50886,131948,198205,204691,31925,25439
2024-10-29,132636,66280,7795,48596,122897,189027,196972,32508,24563
2024-11-05,120737,75653,7144,56459,112019,184340,194816,35517,25041
2024-11-12,119992,63942,8306,54642,113790,182940,186038,29405,26307
2024-11-19,101713,61398,10488,80547,119613,192748,191499,28148,29397
2024-11-26,98459,76825,9108,108932,121718,216499,207651,22563,31411
2024-12-03,98056,78730,8161,114068,123063,220285,209954,23219,33550
2024-12-10,102763,75638,19482,162912,184816,285157,279936,26568,31789
2024-12-17,88265,66618,2178,71728,87986,162171,156782,24964,30353
2024-12-24,84558,65235,2358,76000,88844,162916,156437,25928,32407
2024-12-31,86202,65367,3584,74237,88489,164023,157440,24856,31439
2025-01-07,81343,66837,3726,78373,84096,163442,154659,25328,34111
2025-01-14,80557,80119,4139,94313,79328,179009,163586,21817,37240
2025-01-21,75696,83953,3121,111968,83219,190785,170293,21903,42395
