Date,NC LONG,NC SHORT,NC SPREAD,C LONG,C SHORT,TOT LONG,TOT SHORT,NR LONG,NR SHORT
2024-02-06,79716,24733,60430,84745,141164,224891,226327,9541,8105
2024-02-13,82479,22395,48502,84398,145840,215379,216737,8905,7547
2024-02-20,78875,23012,45497,74712,131312,199084,199821,7412,6675
2024-02-27,75330,23630,47072,79690,132114,202092,202816,7361,6637
2024-03-05,75649,22177,52866,80755,136113,209270,211156,7862,5976
2024-03-12,77576,21145,49252,80666,138928,207494,209325,8435,6604
2024-03-19,73789,23624,50032,86913,138436,210734,212092,7862,6504
2024-03-26,77633,21598,59162,90200,147933,226995,228693,8999,7301
2024-04-02,90293,22811,61980,86645,156044,238918,240835,8823,6906
2024-04-09,95936,22373,55670,84448,161405,236054,239448,10331,6937
2024-04-16,98292,22221,49063,86582,165417,233937,236701,8934,6170
